ds,forecast,item
2025-01-23,20.401393918141306,"Фп Аир корневища 20x1,5г"
2025-01-24,20.401393919291912,"Фп Аир корневища 20x1,5г"
2025-01-25,20.401393928663058,"Фп Аир корневища 20x1,5г"
2025-01-26,20.401393922444388,"Фп Аир корневища 20x1,5г"
2025-01-27,20.4013939236292,"Фп Аир корневища 20x1,5г"
2025-01-28,20.401393924690336,"Фп Аир корневища 20x1,5г"
2025-01-29,20.401393923680065,"Фп Аир корневища 20x1,5г"
2025-01-30,20.40139392400645,"Фп Аир корневища 20x1,5г"
2025-01-31,20.401393924094755,"Фп Аир корневища 20x1,5г"
2024-12-21,82.0923940608968,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-22,87.09960115523916,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-23,87.0995959196248,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-24,43.87052262885125,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-25,87.09444147920445,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-26,86.28899427540895,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-27,87.0995962363939,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-28,26.58810582139632,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-29,87.09950748459839,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-30,87.09960181532382,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-31,87.09186038395282,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-01,87.09960101092115,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-02,80.34123794847739,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-03,80.12813242247543,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-04,80.1281327577914,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-05,82.89674741264758,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-06,80.12846287496022,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-07,80.18004790240556,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-08,80.12813273750386,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-09,84.0036032576158,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-10,80.12813842163037,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-11,80.12813238020017,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-12,80.12862818172243,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-13,80.12813243171831,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-14,80.56097314730945,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-15,80.57462153339331,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-16,80.57462151191794,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-17,80.39730503197572,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-18,80.57460036949776,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-19,80.57129659608593,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-20,80.57462151321727,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-21,80.3264162277541,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-22,80.57462114917625,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-23,80.57462153610086,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-24,80.57458978239309,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-25,80.57462153280137,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-26,80.54690016250173,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-27,80.54602604888211,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-28,80.54602605025751,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-29,80.55738231972028,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-30,80.54602740432804,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2025-01-31,80.54623899515774,"Фп ""Щедрость природы® Фиточай успокоительный""20х2,0 г"
2024-12-21,30.470849286970115,"Фп Береза листья 20x1,5г"
2024-12-22,33.10365138780957,"Фп Береза листья 20x1,5г"
2024-12-23,25.01135692904014,"Фп Береза листья 20x1,5г"
2024-12-24,28.93870854098741,"Фп Береза листья 20x1,5г"
2024-12-25,28.515030014071815,"Фп Береза листья 20x1,5г"
2024-12-26,27.89633115584327,"Фп Береза листья 20x1,5г"
2024-12-27,28.332545584167413,"Фп Береза листья 20x1,5г"
2024-12-28,28.224553840289623,"Фп Береза листья 20x1,5г"
2024-12-29,28.189718948169432,"Фп Береза листья 20x1,5г"
2024-12-30,28.23258139453129,"Фп Береза листья 20x1,5г"
2024-12-31,28.216323465325523,"Фп Береза листья 20x1,5г"
2025-01-01,28.216040644772747,"Фп Береза листья 20x1,5г"
2025-01-02,28.219734448520214,"Фп Береза листья 20x1,5г"
2025-01-03,28.217741876811367,"Фп Береза листья 20x1,5г"
2025-01-04,28.218046428866707,"Фп Береза листья 20x1,5г"
2025-01-05,28.218310507128724,"Фп Береза листья 20x1,5г"
2025-01-06,28.218097407338572,"Фп Береза листья 20x1,5г"
2025-01-07,28.21815846630122,"Фп Береза листья 20x1,5г"
2025-01-08,28.218170866775786,"Фп Береза листья 20x1,5г"
2025-01-09,28.218150689038463,"Фп Береза листья 20x1,5г"
2025-01-10,28.218159212274312,"Фп Береза листья 20x1,5г"
2025-01-11,28.21815886176739,"Фп Береза листья 20x1,5г"
2025-01-12,28.218157202652034,"Фп Береза листья 20x1,5г"
2025-01-13,28.218158201516413,"Фп Береза листья 20x1,5г"
2025-01-14,28.218158006957953,"Фп Береза листья 20x1,5г"
2025-01-15,28.218157897870825,"Фп Береза листья 20x1,5г"
2025-01-16,28.218158000854856,"Фп Береза листья 20x1,5г"
2025-01-17,28.218157967315655,"Фп Береза листья 20x1,5г"
2025-01-18,28.218157963564767,"Фп Береза листья 20x1,5г"
2025-01-19,28.21815797294627,"Фп Береза листья 20x1,5г"
2025-01-20,28.218157968545214,"Фп Береза листья 20x1,5г"
2025-01-21,28.21815796895188,"Фп Береза листья 20x1,5г"
2025-01-22,28.21815796968308,"Фп Береза листья 20x1,5г"
2025-01-23,28.218157969188002,"Фп Береза листья 20x1,5г"
2025-01-24,28.218157969304254,"Фп Береза листья 20x1,5г"
2025-01-25,28.2181579693473,"Фп Береза листья 20x1,5г"
2025-01-26,28.218157969298073,"Фп Береза листья 20x1,5г"
2025-01-27,28.21815796931608,"Фп Береза листья 20x1,5г"
2025-01-28,28.218157969316774,"Фп Береза листья 20x1,5г"
2025-01-29,28.218157969312472,"Фп Береза листья 20x1,5г"
2025-01-30,28.218157969314714,"Фп Береза листья 20x1,5г"
2025-01-31,28.218157969314404,"Фп Береза листья 20x1,5г"
2024-12-21,119.7563689996681,"Фп Бадан корневища 20x1,5г"
2024-12-22,241.79086034973733,"Фп Бадан корневища 20x1,5г"
2024-12-23,235.16480097641545,"Фп Бадан корневища 20x1,5г"
2024-12-24,218.1618864047238,"Фп Бадан корневища 20x1,5г"
2024-12-25,212.61459003047287,"Фп Бадан корневища 20x1,5г"
2024-12-26,222.46454412172807,"Фп Бадан корневища 20x1,5г"
2024-12-27,239.6978544906107,"Фп Бадан корневища 20x1,5г"
2024-12-28,193.132918096076,"Фп Бадан корневища 20x1,5г"
2024-12-29,232.92929517230488,"Фп Бадан корневища 20x1,5г"
2024-12-30,199.8901356155442,"Фп Бадан корневища 20x1,5г"
2024-12-31,173.54762224177603,"Фп Бадан корневища 20x1,5г"
2025-01-01,189.28746109546267,"Фп Бадан корневища 20x1,5г"
2025-01-02,154.8211082034005,"Фп Бадан корневища 20x1,5г"
2025-01-03,219.03468146222042,"Фп Бадан корневища 20x1,5г"
2025-01-04,206.19346473882945,"Фп Бадан корневища 20x1,5г"
2025-01-05,206.8360652211021,"Фп Бадан корневища 20x1,5г"
2025-01-06,196.91062371258116,"Фп Бадан корневища 20x1,5г"
2025-01-07,203.53289596887993,"Фп Бадан корневища 20x1,5г"
2025-01-08,219.25945856514568,"Фп Бадан корневища 20x1,5г"
2025-01-09,182.0270988792245,"Фп Бадан корневища 20x1,5г"
2025-01-10,212.84839184215224,"Фп Бадан корневища 20x1,5г"
2025-01-11,187.540226958335,"Фп Бадан корневища 20x1,5г"
2025-01-12,166.86968669175798,"Фп Бадан корневища 20x1,5г"
2025-01-13,179.09716290946483,"Фп Бадан корневища 20x1,5г"
2025-01-14,152.3557769001448,"Фп Бадан корневища 20x1,5г"
2025-01-15,202.26427353983453,"Фп Бадан корневища 20x1,5г"
2025-01-16,192.27622007015262,"Фп Бадан корневища 20x1,5г"
2025-01-17,192.78661974440277,"Фп Бадан корневища 20x1,5г"
2025-01-18,185.0614341582678,"Фп Бадан корневища 20x1,5г"
2025-01-19,190.2118880108818,"Фп Бадан корневища 20x1,5г"
2025-01-20,202.44474799425805,"Фп Бадан корневища 20x1,5г"
2025-01-21,173.48677323511677,"Фп Бадан корневища 20x1,5г"
2025-01-22,197.45765717608307,"Фп Бадан корневища 20x1,5г"
2025-01-23,177.77487033149205,"Фп Бадан корневища 20x1,5г"
2025-01-24,161.69846576110513,"Фп Бадан корневища 20x1,5г"
2025-01-25,171.2082307905732,"Фп Бадан корневища 20x1,5г"
2025-01-26,150.41053743123098,"Фп Бадан корневища 20x1,5г"
2025-01-27,189.22614231737236,"Фп Бадан корневища 20x1,5г"
2025-01-28,181.45807710923924,"Фп Бадан корневища 20x1,5г"
2025-01-29,181.8550407818474,"Фп Бадан корневища 20x1,5г"
2025-01-30,175.84688005468993,"Фп Бадан корневища 20x1,5г"
2025-01-31,179.85257449721803,"Фп Бадан корневища 20x1,5г"
2024-12-21,358.6019791776346,"Фп Боярышник плоды 20х3,0г"
2024-12-22,393.95767742262734,"Фп Боярышник плоды 20х3,0г"
2024-12-23,400.4160866776076,"Фп Боярышник плоды 20х3,0г"
2024-12-24,396.3137818360038,"Фп Боярышник плоды 20х3,0г"
2024-12-25,384.97529546202213,"Фп Боярышник плоды 20х3,0г"
2024-12-26,395.99324167454824,"Фп Боярышник плоды 20х3,0г"
2024-12-27,398.95970130442635,"Фп Боярышник плоды 20х3,0г"
2024-12-28,353.8852295320613,"Фп Боярышник плоды 20х3,0г"
2024-12-29,400.6360965663418,"Фп Боярышник плоды 20х3,0г"
2024-12-30,386.8964860877777,"Фп Боярышник плоды 20х3,0г"
2024-12-31,386.03290680918514,"Фп Боярышник плоды 20х3,0г"
2025-01-01,377.6226880696725,"Фп Боярышник плоды 20х3,0г"
2025-01-02,381.29523301996227,"Фп Боярышник плоды 20х3,0г"
2025-01-03,382.2269138215651,"Фп Боярышник плоды 20х3,0г"
2025-01-04,379.9786485694876,"Фп Боярышник плоды 20х3,0г"
2025-01-05,381.9917467034538,"Фп Боярышник плоды 20х3,0г"
2025-01-06,380.2023820478837,"Фп Боярышник плоды 20х3,0г"
2025-01-07,381.03754677405163,"Фп Боярышник плоды 20х3,0г"
2025-01-08,381.66948578558737,"Фп Боярышник плоды 20х3,0г"
2025-01-09,377.0382029809052,"Фп Боярышник плоды 20х3,0г"
2025-01-10,381.6944702634666,"Фп Боярышник плоды 20х3,0г"
2025-01-11,380.3650571985044,"Фп Боярышник плоды 20х3,0г"
2025-01-12,380.2570383720318,"Фп Боярышник плоды 20х3,0г"
2025-01-13,379.4178336388154,"Фп Боярышник плоды 20х3,0г"
2025-01-14,379.7899943564035,"Фп Боярышник плоды 20х3,0г"
2025-01-15,379.87968935236563,"Фп Боярышник плоды 20х3,0г"
2025-01-16,379.65565410478365,"Фп Боярышник плоды 20х3,0г"
2025-01-17,379.8573598833013,"Фп Боярышник плоды 20х3,0г"
2025-01-18,379.6780695157496,"Фп Боярышник плоды 20х3,0г"
2025-01-19,379.7616639048385,"Фп Боярышник плоды 20х3,0г"
2025-01-20,379.82485613889133,"Фп Боярышник плоды 20х3,0г"
2025-01-21,379.36202792049045,"Фп Боярышник плоды 20х3,0г"
2025-01-22,379.8273119134814,"Фп Боярышник плоды 20х3,0г"
2025-01-23,379.694478440649,"Фп Боярышник плоды 20х3,0г"
2025-01-24,379.68367646469306,"Фп Боярышник плоды 20х3,0г"
2025-01-25,379.59982721788276,"Фп Боярышник плоды 20х3,0г"
2025-01-26,379.63701336465357,"Фп Боярышник плоды 20х3,0г"
2025-01-27,379.64597471840494,"Фп Боярышник плоды 20х3,0г"
2025-01-28,379.62358969533216,"Фп Боярышник плоды 20х3,0г"
2025-01-29,379.64374410675543,"Фп Боярышник плоды 20х3,0г"
2025-01-30,379.6258292079686,"Фп Боярышник плоды 20х3,0г"
2025-01-31,379.63418210689196,"Фп Боярышник плоды 20х3,0г"
2024-12-21,1398.513625986604,"Фп Брусника листья 20х1,5г"
2024-12-22,1464.183085018381,"Фп Брусника листья 20х1,5г"
2024-12-23,1576.49645697591,"Фп Брусника листья 20х1,5г"
2024-12-24,1503.6192217537096,"Фп Брусника листья 20х1,5г"
2024-12-25,1541.7730748483434,"Фп Брусника листья 20х1,5г"
2024-12-26,1548.8903321117368,"Фп Брусника листья 20х1,5г"
2024-12-27,1528.9735488090014,"Фп Брусника листья 20х1,5г"
2024-12-28,1373.4205425754615,"Фп Брусника листья 20х1,5г"
2024-12-29,1297.3032932387819,"Фп Брусника листья 20х1,5г"
2024-12-30,1466.3000125149656,"Фп Брусника листья 20х1,5г"
2024-12-31,1350.5244463282504,"Фп Брусника листья 20х1,5г"
2025-01-01,1404.0332961509853,"Фп Брусника листья 20х1,5г"
2025-01-02,1431.9448394993296,"Фп Брусника листья 20х1,5г"
2025-01-03,1471.544018507657,"Фп Брусника листья 20х1,5г"
2025-01-04,1492.7057906494301,"Фп Брусника листья 20х1,5г"
2025-01-05,1481.4859941593256,"Фп Брусника листья 20х1,5г"
2025-01-06,1487.5972165136714,"Фп Брусника листья 20х1,5г"
2025-01-07,1488.7341137995263,"Фп Брусника листья 20х1,5г"
2025-01-08,1485.5665156571808,"Фп Брусника листья 20х1,5г"
2025-01-09,1460.8229620269826,"Фп Брусника листья 20х1,5г"
2025-01-10,1448.7150969869665,"Фп Брусника листья 20х1,5г"
2025-01-11,1475.5971862651343,"Фп Брусника листья 20х1,5г"
2025-01-12,1457.1809175069784,"Фп Брусника листья 20х1,5г"
2025-01-13,1465.6925007157292,"Фп Брусника листья 20х1,5г"
2025-01-14,1470.1323536421799,"Фп Брусника листья 20х1,5г"
2025-01-15,1476.4313435822894,"Фп Брусника листья 20х1,5г"
2025-01-16,1479.7975191741057,"Фп Брусника листья 20х1,5г"
2025-01-17,1478.012800728178,"Фп Брусника листья 20х1,5г"
2025-01-18,1478.9849049256648,"Фп Брусника листья 20х1,5г"
2025-01-19,1479.165749699363,"Фп Брусника листья 20х1,5г"
2025-01-20,1478.661883979613,"Фп Брусника листья 20х1,5г"
2025-01-21,1474.7259590614915,"Фп Брусника листья 20х1,5г"
2025-01-22,1472.7999767055016,"Фп Брусника листья 20х1,5г"
2025-01-23,1477.0760757098087,"Фп Брусника листья 20х1,5г"
2025-01-24,1474.1466237730592,"Фп Брусника листья 20х1,5г"
2025-01-25,1475.5005502520391,"Фп Брусника листья 20х1,5г"
2025-01-26,1476.2067918868172,"Фп Брусника листья 20х1,5г"
2025-01-27,1477.20876403014,"Фп Брусника листья 20х1,5г"
2025-01-28,1477.7442172066972,"Фп Брусника листья 20х1,5г"
2025-01-29,1477.4603243630038,"Фп Брусника листья 20х1,5г"
2025-01-30,1477.6149557143078,"Фп Брусника листья 20х1,5г"
2025-01-31,1477.643722457426,"Фп Брусника листья 20х1,5г"
2024-12-21,395.14094108357176,"Фп Девясил корневища и корни 20х1,5г"
2024-12-22,399.9998954322259,"Фп Девясил корневища и корни 20х1,5г"
2024-12-23,328.8239225058515,"Фп Девясил корневища и корни 20х1,5г"
2024-12-24,391.63573351013883,"Фп Девясил корневища и корни 20х1,5г"
2024-12-25,352.2180610641851,"Фп Девясил корневища и корни 20х1,5г"
2024-12-26,390.60004347816437,"Фп Девясил корневища и корни 20х1,5г"
2024-12-27,353.5931464518296,"Фп Девясил корневища и корни 20х1,5г"
2024-12-28,346.6452166344486,"Фп Девясил корневища и корни 20х1,5г"
2024-12-29,348.3397746845762,"Фп Девясил корневища и корни 20х1,5г"
2024-12-30,361.91404081807065,"Фп Девясил корневища и корни 20х1,5г"
2024-12-31,330.98535213570483,"Фп Девясил корневища и корни 20х1,5г"
2025-01-01,329.58058795341003,"Фп Девясил корневища и корни 20х1,5г"
2025-01-02,339.3381826786848,"Фп Девясил корневища и корни 20х1,5г"
2025-01-03,374.29370039813773,"Фп Девясил корневища и корни 20х1,5г"
2025-01-04,343.69901951401175,"Фп Девясил корневища и корни 20х1,5г"
2025-01-05,374.33321510461485,"Фп Девясил корневища и корни 20х1,5г"
2025-01-06,344.0500863979725,"Фп Девясил корневища и корни 20х1,5г"
2025-01-07,374.0207600829124,"Фп Девясил корневища и корни 20х1,5г"
2025-01-08,344.3624197390399,"Фп Девясил корневища и корни 20х1,5г"
2025-01-09,373.7119595648615,"Фп Девясил корневища и корни 20х1,5г"
2025-01-10,344.66802994650806,"Фп Девясил корневища и корни 20х1,5г"
2025-01-11,373.4095338389727,"Фп Девясил корневища и корни 20х1,5г"
2025-01-12,344.9673068038953,"Фп Девясил корневища и корни 20х1,5г"
2025-01-13,373.11337328170424,"Фп Девясил корневища и корни 20х1,5г"
2025-01-14,345.26038352986086,"Фп Девясил корневища и корни 20х1,5г"
2025-01-15,372.82334827777646,"Фп Девясил корневища и корни 20х1,5г"
2025-01-16,345.5473885885944,"Фп Девясил корневища и корни 20х1,5г"
2025-01-17,372.53933171844864,"Фп Девясил корневища и корни 20х1,5г"
2025-01-18,345.8284477668845,"Фп Девясил корневища и корни 20х1,5г"
2025-01-19,372.26119912685596,"Фп Девясил корневища и корни 20х1,5г"
2025-01-20,346.1036842454677,"Фп Девясил корневища и корни 20х1,5г"
2025-01-21,371.9888286049078,"Фп Девясил корневища и корни 20х1,5г"
2025-01-22,346.3732186531458,"Фп Девясил корневища и корни 20х1,5г"
2025-01-23,371.7221007798747,"Фп Девясил корневища и корни 20х1,5г"
2025-01-24,346.6371691196548,"Фп Девясил корневища и корни 20х1,5г"
2025-01-25,371.4608987520708,"Фп Девясил корневища и корни 20х1,5г"
2025-01-26,346.89565132743866,"Фп Девясил корневища и корни 20х1,5г"
2025-01-27,371.2051080436196,"Фп Девясил корневища и корни 20х1,5г"
2025-01-28,347.14877856234943,"Фп Девясил корневища и корни 20х1,5г"
2025-01-29,370.95461654828136,"Фп Девясил корневища и корни 20х1,5г"
2025-01-30,347.39666176329735,"Фп Девясил корневища и корни 20х1,5г"
2025-01-31,370.70931448232005,"Фп Девясил корневища и корни 20х1,5г"
2024-12-21,69.5991483766327,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-22,73.38672022669013,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-23,71.72225359870102,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-24,73.37596751825001,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-25,73.30988574880476,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-26,72.08294590419703,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-27,73.3860932724481,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-28,49.64751231734282,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-29,73.38507771367252,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-30,73.38672374917871,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-31,73.35138206632607,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-01,72.31075195721549,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-02,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-03,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-04,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-05,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-06,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-07,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-08,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-09,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-10,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-11,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-12,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-13,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-14,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-15,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-16,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-17,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-18,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-19,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-20,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-21,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-22,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-23,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-24,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-25,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-26,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-27,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-28,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-29,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-30,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2025-01-31,69.45601725710739,"Фп Детский травяной чай ""ФармаЦветик®  при простуде"" 20х1,5 г"
2024-12-21,21.858695701991635,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-22,-2.785349608847317,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-23,1.881524597601768,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-24,0.007284781294637051,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-25,0.058266576236893936,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-26,-1.3848456648291874,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-27,-0.06596438566645732,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-28,-0.2761225104037523,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-29,0.9403966178932921,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-30,8.990451321467042e-09,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2024-12-31,0.03017974608618195,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-01,0.49992874848227603,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-02,0.08049654380520388,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-03,0.025087838289577762,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-04,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-05,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-06,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-07,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-08,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-09,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-10,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-11,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-12,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-13,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-14,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-15,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-16,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-17,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-18,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-19,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-20,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-21,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-22,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
2025-01-23,0.0,"Фп Детский травяной чай ""ФармаЦветик® для спокойного сна"" 20х1,5 г"
